,Campus,Term,Course Code,Course Title,Course Description,Activity Type,Section,Credits,Days,Time,Building,Room,Instructor,Credit,GenEd Requirements,Registration Code,enrollCount,enrollMaximum,myPlanLink,index,mean,median,sd,fourpointo_per,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Start,End,prefix,Matched_Name,Name,Rating,Difficulty,Link,Department,Instructor Name,amount_learned_median,grading_techniques_median,instructors_contribution_median,instructors_effectiveness_median,instuctors_interest_median,the_course_as_a_whole_median,the_course_content_median,Clean_Course_Code,UUID
2916,Seattle,Spring 2025,CHEM E 498,Special Topics in Chemical Engineering                                                                                  ,Topics of current interest in the field. Subject matter changes from quarter to quarter.,lecture,A,3,MWF,11:30 AM - 12:20 PM,MGH,287,Eric M. Stuve,1-4,,12293,15,15,https://course-app-api.planning.sis.uw.edu/api/courses/CHEM%20E%20498/details,CHEME498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:30,12:20,CHEME,Eric M. Stuve,,,,,,Eric M. Stuve,,,4.0833333333,4.0,,3.81,3.9066666667,CHEME498,CHEME498ASpring2025
2917,Seattle,Spring 2025,CHEM E 498,Special Topics in Chemical Engineering                                                                                  ,Topics of current interest in the field. Subject matter changes from quarter to quarter.,lecture,B,3,WF,2:30 PM - 3:50 PM,SIG,226,Hugh W. Hillhouse,1-4,,12294,10,15,https://course-app-api.planning.sis.uw.edu/api/courses/CHEM%20E%20498/details,CHEME498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:30,15:50,CHEME,No Match,Hugh HIllhouse,2.9,4.8,https://www.ratemyprofessors.com/professor/1970869,Chemical Engineering,,,,,,,,,CHEME498,CHEME498BSpring2025
2918,Seattle,Spring 2025,CHEM E 498,Special Topics in Chemical Engineering                                                                                  ,Topics of current interest in the field. Subject matter changes from quarter to quarter.,lecture,C,3,MWF,1:30 PM - 2:20 PM,MGH,238,Zachary Sherman,1-4,,12295,16,25,https://course-app-api.planning.sis.uw.edu/api/courses/CHEM%20E%20498/details,CHEME498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:30,14:20,CHEME,Zachary Sherman,,,,,,Zachary Sherman,,,4.415,3.865,,3.605,3.78,CHEME498,CHEME498CSpring2025
2919,Seattle,Spring 2025,CHEM E 535,Nanomaterials Chemistry and Engineering,"Rigorous overview of fundamental chemical and physical concepts important to nanomaterials science and engineering. Focus on luminescent, plasmonic, magnetic nanomaterials. Students will learn basic concepts prevalent in the nanomaterials literature, and develop rigorous mathematical understanding of fundamental principles that govern many of the advanced materials that are currently under development in the field.",lecture,A,3,TTh,2:30 PM - 3:50 PM,LOW,222,Vincent C. Holmberg,3,,12300,17,20,https://course-app-api.planning.sis.uw.edu/api/courses/CHEM%20E%20535/details,CHEME535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:30,15:50,CHEME,Vincent C Holmberg,Vincent Holmberg,4.3,4.3,https://www.ratemyprofessors.com/professor/2095242,Chemical Engineering,Vincent C Holmberg,,,3.53,3.79,,3.536,3.36,CHEME535,CHEME535ASpring2025
2920,Seattle,Spring 2025,CHEM E 547,Data Science Capstone Project ,"Involves teams of graduate students from molecular, materials or clean energy focused disciplines working on Data Science oriented research and engineering projects solicited from internal and external partners. Employ modern team-based software engineering principles and cutting edge Data Science methods, including but not limited to machine learning, statistics, visualization and data management.",lecture,A,3,F,9:30 AM - 12:20 PM,NAN,181,David A. C. Beck,3,,12301,2,30,https://course-app-api.planning.sis.uw.edu/api/courses/CHEM%20E%20547/details,CHEME547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:30,12:20,CHEME,No Match,,,,,,,,,,,,,,CHEME547,CHEME547ASpring2025
2921,Seattle,Spring 2025,CHEM E 558,Surface Analysis,"Understanding of solid surfaces for research and development in microelectronics, catalysis, adhesion, biomaterials science, wear and corrosion science. Newer methods available to study surfaces of materials. Electron emission spectroscopies (ESCA, Auger); ion scattering, ion spectroscopic, photon spectroscopic, and thermodynamic methods.",lecture,A,3,MWF,10:30 AM - 11:20 AM,ARC,G070,David S Bergsman,3,,12302,6,6,https://course-app-api.planning.sis.uw.edu/api/courses/CHEM%20E%20558/details,CHEME558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:30,11:20,CHEME,David Bergsman,David Bergsman,5.0,3.0,https://www.ratemyprofessors.com/professor/2639503,Chemical Engineering,David Bergsman,,,4.53,4.44,,4.175,4.215,CHEME558,CHEME558ASpring2025
2922,Seattle,Spring 2025,CHEM E 577,Advanced Systems and Synthetic Biology,"Covers advanced concepts in system and synthetic biology. Includes kinetics, modeling, stoichiometry, control theory, metabolic systems, signaling, and motifs. All topics are set against problems in synthetic biology.",lecture,A,3,TTh,11:30 AM - 12:50 PM,BAG,260,Jorge A Marchand,3,,12303,8,8,https://course-app-api.planning.sis.uw.edu/api/courses/CHEM%20E%20577/details,CHEME577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:30,12:50,CHEME,Jorge A Marchand,,,,,,Jorge A Marchand,,,4.3633333333,4.23,,4.2533333333,4.1933333333,CHEME577,CHEME577ASpring2025
2923,Seattle,Summer 2025,CHEM E 599,Current Topics in Chemical Engineering,Readings or lectures and discussions of topics of current interest in the field of chemical engineering. Subject matter changes from year to year.,lecture,A,2,,,,,Cole A. DeForest,1-5,,10653,0,20,https://course-app-api.planning.sis.uw.edu/api/courses/CHEM%20E%20599/details,CHEME599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHEME,Cole Deforest,Cole Deforest,2.9,3.7,https://www.ratemyprofessors.com/professor/2110752,Chemical Engineering,Cole Deforest,3.7866666667,3.9,4.1725,4.0,3.5366666667,4.595,4.585,CHEME599,CHEME599ASummer2025
2924,Seattle,Summer 2025,CHEM E 599,Current Topics in Chemical Engineering,Readings or lectures and discussions of topics of current interest in the field of chemical engineering. Subject matter changes from year to year.,lecture,B,2,,,,,Francois Baneyx,1-5,,10654,0,20,https://course-app-api.planning.sis.uw.edu/api/courses/CHEM%20E%20599/details,CHEME599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHEME,No Match,,,,,,,,,,,,,,CHEME599,CHEME599BSummer2025
2925,Seattle,Summer 2025,CHEM E 599,Current Topics in Chemical Engineering,Readings or lectures and discussions of topics of current interest in the field of chemical engineering. Subject matter changes from year to year.,lecture,C,2,T,10:50 AM - 12:20 PM,JHN,075,Cole A. DeForest,1-5,,10655,0,80,https://course-app-api.planning.sis.uw.edu/api/courses/CHEM%20E%20599/details,CHEME599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:50,12:20,CHEME,Cole Deforest,Cole Deforest,2.9,3.7,https://www.ratemyprofessors.com/professor/2110752,Chemical Engineering,Cole Deforest,3.7866666667,3.9,4.1725,4.0,3.5366666667,4.595,4.585,CHEME599,CHEME599CSummer2025
2926,Seattle,Summer 2025,CHEM E 599,Current Topics in Chemical Engineering,Readings or lectures and discussions of topics of current interest in the field of chemical engineering. Subject matter changes from year to year.,lecture,D,2,,,,,Jim Pfaendtner,1-5,,10656,0,20,https://course-app-api.planning.sis.uw.edu/api/courses/CHEM%20E%20599/details,CHEME599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHEME,No Match,Jim Pfaendtner,3.8,3.5,https://www.ratemyprofessors.com/professor/2095386,Chemical Engineering,,,,,,,,,CHEME599,CHEME599DSummer2025
2927,Seattle,Spring 2025,CHEM E 599,Current Topics in Chemical Engineering,Readings or lectures and discussions of topics of current interest in the field of chemical engineering. Subject matter changes from year to year.,lecture,A,3,MWF,1:30 PM - 2:20 PM,MGH,238,Zachary Sherman,1-5,,12304,2,5,https://course-app-api.planning.sis.uw.edu/api/courses/CHEM%20E%20599/details,CHEME599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:30,14:20,CHEME,Zachary Sherman,,,,,,Zachary Sherman,,,4.415,3.865,,3.605,3.78,CHEME599,CHEME599ASpring2025
2928,Seattle,Spring 2025,CHEM E 599,Current Topics in Chemical Engineering,Readings or lectures and discussions of topics of current interest in the field of chemical engineering. Subject matter changes from year to year.,lecture,B,3,MWF,11:30 AM - 12:20 PM,MGH,287,Eric M. Stuve,1-5,,12305,0,15,https://course-app-api.planning.sis.uw.edu/api/courses/CHEM%20E%20599/details,CHEME599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:30,12:20,CHEME,Eric M. Stuve,,,,,,Eric M. Stuve,,,4.0833333333,4.0,,3.81,3.9066666667,CHEME599,CHEME599BSpring2025
2929,Seattle,Spring 2025,CHEM E 599,Current Topics in Chemical Engineering,Readings or lectures and discussions of topics of current interest in the field of chemical engineering. Subject matter changes from year to year.,lecture,C,3,WF,2:30 PM - 3:50 PM,SIG,226,Hugh W. Hillhouse,1-5,,12306,0,20,https://course-app-api.planning.sis.uw.edu/api/courses/CHEM%20E%20599/details,CHEME599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:30,15:50,CHEME,No Match,Hugh HIllhouse,2.9,4.8,https://www.ratemyprofessors.com/professor/1970869,Chemical Engineering,,,,,,,,,CHEME599,CHEME599CSpring2025
2930,UW PROFESSIONAL AND CONTINUING EDUCATION,Summer 2025,CHEM E 700,Master's Thesis                                                                                                         ,,lecture,B,8,,,,,None,1-25,,10659,0,10,https://course-app-api.planning.sis.uw.edu/api/courses/CHEM%20E%20700/details,CHEME700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHEME,No Match,,,,,,,,,,,,,,CHEME700,CHEME700BSummer2025
2931,Seattle,Spring 2025,NME    220,Introduction to Molecular and Nanoscale Principles                                                                      ,Introduction to theories and concepts of molecular and nanoscale systems to raise awareness of technological and societal transformations anticipated through progress in nanotechnology.,lecture,A,4,MWF,1:30 PM - 2:20 PM,HRC,135,Nada Y Naser,4,NSc,17890,51,50,https://course-app-api.planning.sis.uw.edu/api/courses/NME%20220/details,NME220,3.534666666666667,3.6,0.4869387367352626,26.222222222222225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,6.0,4.0,7.0,8.0,4.0,5.0,13.0,19.0,29.0,21.0,14.0,9.0,18.0,59.0,13:30,14:20,NME,Nada Naser,,,,,,Nada Naser,,,4.85,4.8,,4.72,4.61,NME220,NME220ASpring2025
2932,Seattle,Summer 2025,CEE    220,Introduction to Mechanics of Materials,"Introduction to the concepts of stress, deformation, and strain in solid materials. Development of basic relationships among loads, stresses, and deflections of structural and machine elements such as rods, shafts, and beams. Load-carrying capacity of these elements under tension, compression, torsion, bending, and shear forces.",lecture,A,4,MTW,2:20 PM - 3:20 PM,MUE,155,Paolo Calvi,4,NSc,10540,0,45,https://course-app-api.planning.sis.uw.edu/api/courses/CEE%20220/details,CEE220,3.1378780112762685,3.2,0.6069606558992757,5.791901588928754,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,1.0,1.0,2.0,3.0,6.0,5.0,11.0,8.0,9.0,10.0,30.0,24.0,26.0,31.0,38.0,55.0,65.0,98.0,86.0,110.0,124.0,130.0,137.0,130.0,126.0,151.0,134.0,87.0,108.0,76.0,113.0,14:20,15:20,CEE,Paolo Calvi,Paolo Calvi,3.8,4.0,https://www.ratemyprofessors.com/professor/2260249,Civil Engineering,Paolo Calvi,4.23,4.2,4.445,4.445,4.42,4.265,4.355,CEE220,CEE220ASummer2025
2933,Seattle,Spring 2025,CEE    220,Introduction to Mechanics of Materials,"Introduction to the concepts of stress, deformation, and strain in solid materials. Development of basic relationships among loads, stresses, and deflections of structural and machine elements such as rods, shafts, and beams. Load-carrying capacity of these elements under tension, compression, torsion, bending, and shear forces.",lecture,A,4,MWF,9:30 AM - 10:20 AM,SMI,120,Peter Mackenzie-Helnwein,4,NSc,11774,239,240,https://course-app-api.planning.sis.uw.edu/api/courses/CEE%20220/details,CEE220,3.1378780112762685,3.2,0.6069606558992757,5.791901588928754,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,1.0,1.0,2.0,3.0,6.0,5.0,11.0,8.0,9.0,10.0,30.0,24.0,26.0,31.0,38.0,55.0,65.0,98.0,86.0,110.0,124.0,130.0,137.0,130.0,126.0,151.0,134.0,87.0,108.0,76.0,113.0,09:30,10:20,CEE,Peter Mackenzie-Helnwein,Peter Mackenzie-Helnwein,4.7,3.5,https://www.ratemyprofessors.com/professor/1986206,Civil Engineering,Peter Mackenzie-Helnwein,4.03,4.1266666667,4.8875,4.6175,4.8666666667,4.36,4.2025,CEE220,CEE220ASpring2025
2934,Seattle,Spring 2025,CEE    291,Introduction to Computer-Aided Design for Civil Engineers,"Introduces the use of computer-aided design (CAD) to develop engineering plan sets. Covers a methodology for using CAD through drafting standards and structure to create and modify basic drawings. Provides an introduction to reading and interpreting plan sets, and to creating portions of plan sets applied to civil and environmental engineering fields.",lecture,A,2,,,,,TOM N LE,2,NSc,11782,55,55,https://course-app-api.planning.sis.uw.edu/api/courses/CEE%20291/details,CEE291,3.7985436893203883,4.0,0.6108229492051762,75.8495145631068,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,6.0,1.0,7.0,8.0,10.0,4.0,11.0,20.0,30.0,51.0,625.0,,,CEE,Tom N Le,Tom Le,3.2,1.7,https://www.ratemyprofessors.com/professor/2152436,Civil Engineering,Tom N Le,5.0,4.6333333333,4.3633333333,5.0,5.0,4.5833333333,4.5266666667,CEE291,CEE291ASpring2025
2935,Seattle,Spring 2025,CEE    337,Construction Materials,"General treatment of physical and mechanical properties and engineering behavior of metallic and nonmetallic materials. Steel, aluminum, aggregates, portland cement concrete, bituminous materials, asphalt concrete, wood. Laboratory testing, instrumentation, and investigation into macro-behavior. Sustainability issues including recycling, energy requirements, and greenhouse gas production associated with the materials.",lecture,A,5,TTh,8:30 AM - 10:20 AM,MGH,389,Julian Yamaura,5,,11785,127,120,https://course-app-api.planning.sis.uw.edu/api/courses/CEE%20337/details,CEE337,3.516260162601626,3.7,0.4135654967720334,8.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,1.0,1.0,3.0,3.0,3.0,8.0,10.0,10.0,28.0,11.0,21.0,24.0,32.0,31.0,45.0,103.0,56.0,53.0,41.0,08:30,10:20,CEE,Julian Yamaura,Julian Yamaura,5.0,2.0,https://www.ratemyprofessors.com/professor/3042692,Civil Engineering,Julian Yamaura,4.38,4.398,4.544,4.33,4.81,4.418,4.44,CEE337,CEE337ASpring2025
2936,Seattle,Spring 2025,CEE    348,Hydrology and Environmental Fluid Mechanics,"Introduces physical processes that govern transport and mixing in the environment. Uses fluid mechanical principles to help students understand flow in the atmosphere, river basins, groundwater, lakes, and estuaries, with implications for the movement of water, contaminants, and other tracers through the environment.",lecture,A,4,TTh,10:00 AM - 11:20 AM,LOW,205,Bart Nijssen,4,,11792,29,35,https://course-app-api.planning.sis.uw.edu/api/courses/CEE%20348/details,CEE348,3.4589743589743587,3.6,0.6437276387159491,17.94871794871795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,6.0,8.0,3.0,5.0,8.0,14.0,8.0,9.0,11.0,13.0,21.0,10:00,11:20,CEE,Bart Nijssen,Bart Nijssen,3.8,3.8,https://www.ratemyprofessors.com/professor/2119647,Civil Engineering,Bart Nijssen,,5.0,5.0,,,5.0,5.0,CEE348,CEE348ASpring2025
2937,Seattle,Spring 2025,CEE    356,Quantitative and Conceptual Tools for Sustainability,Conceptual and quantitative tools are introduced that incorporate sustainability principles into environmental engineering. It uses a systems analysis perspective to address critical issues in environmental engineering. Topics include life cycle analysis and long-term system mass balances that facilitate decision making and process optimization at generational time scales.,lecture,A,4,TTh,2:00 PM - 3:50 PM,MOR,225,Edward P Kolodziej,4,,11793,35,40,https://course-app-api.planning.sis.uw.edu/api/courses/CEE%20356/details,CEE356,3.4814159292035396,3.6,0.5500681651349522,6.1946902654867255,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,5.0,6.0,10.0,12.0,10.0,16.0,14.0,9.0,14.0,7.0,14:00,15:50,CEE,Edward P Kolodziej,,,,,,Edward P Kolodziej,4.2933333333,4.0266666667,4.46,4.35,4.46,4.21,4.2666666667,CEE356,CEE356ASpring2025
2938,Seattle,Spring 2025,CEE    357,Environmental Engineering,"Describes water and air resources, parameters that characterize their quality, and how their use alters their properties. Elements of hydrology. Mass and energy balances as applied to environmental systems. Global environmental change. Basics of aquatic chemistry and microbiology applied to municipal water and wastewater treatment operation. Groundwater contamination and treatment.",lecture,A,5,MW,1:30 PM - 3:20 PM,MEB,238,Michael T Brett,5,,11794,71,70,https://course-app-api.planning.sis.uw.edu/api/courses/CEE%20357/details,CEE357,3.4056603773584904,3.6,0.729749270547089,35.471698113207545,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,4.0,2.0,0.0,8.0,2.0,5.0,5.0,2.0,2.0,12.0,8.0,5.0,9.0,8.0,15.0,17.0,19.0,15.0,19.0,26.0,22.0,24.0,29.0,31.0,18.0,26.0,188.0,13:30,15:20,CEE,Michael T Brett,Michael Brett,3.9,3.2,https://www.ratemyprofessors.com/professor/820982,Civil Engineering,Michael T Brett,4.395,4.615,4.7,4.34,4.8,4.375,4.515,CEE357,CEE357ASpring2025
2939,Seattle,Spring 2025,CEE    367,Geotechnical Engineering,"Fundamental engineering properties of soil and rock; depositional processes and physical characteristics, hydro-conductive properties and advective flow; volume change characteristics including short- and long- term deformation; shear strength properties; and applications of basic concepts to practical problems such as foundation design and slope stability.",lecture,A,5,TTh,10:30 AM - 12:20 PM,MOR,230,Michael Gomez,5,,11797,64,72,https://course-app-api.planning.sis.uw.edu/api/courses/CEE%20367/details,CEE367,3.2826013513513517,3.5,0.7533380602167574,18.58108108108108,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,1.0,3.0,4.0,7.0,2.0,4.0,4.0,2.0,13.0,5.0,6.0,8.0,5.0,6.0,8.0,14.0,13.0,20.0,20.0,30.0,33.0,27.0,37.0,46.0,28.0,39.0,49.0,36.0,110.0,10:30,12:20,CEE,Michael Gomez,,,,,,Michael Gomez,4.46,4.585,4.805,4.5,4.67,4.405,4.405,CEE367,CEE367ASpring2025
